"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1600000US1772676","Stickney village, Illinois","2251","280","1068","222","96","77","13","21","0","16","(X)","(X)","47.4","8.8","4.3","3.2","0.6","0.9","0.0","1.3","151","102","116","90","35","43","0","16","0","16","6.7","4.3","10.9","8.1","36.5","35.8","0.0","79.0","-","**"
"1600000US1772702","Stillman Valley village, Illinois","460","72","2","5","4","6","0","11","0","11","(X)","(X)","0.4","1.0","0.9","1.3","0.0","6.3","0.0","6.3","0","11","0","11","0","11","0","11","0","11","0.0","6.3","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1772780","Stockton village, Illinois","812","90","4","7","0","11","7","10","0","11","(X)","(X)","0.5","0.9","0.0","3.6","0.9","1.3","0.0","3.6","0","11","0","11","0","11","0","11","0","11","0.0","3.6","0.0","100.0","-","**","0.0","100.0","-","**"
"1600000US1772884","Stonefort village, Illinois","121","37","2","3","0","11","0","11","0","11","(X)","(X)","1.7","2.8","0.0","21.7","0.0","21.7","0.0","21.7","0","11","0","11","0","11","0","11","0","11","0.0","21.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1772923","Stone Park village, Illinois","1281","130","1029","119","33","32","13","15","0","11","(X)","(X)","80.3","6.1","2.6","2.4","1.0","1.2","0.0","2.3","397","135","375","129","22","26","0","11","0","11","31.0","9.4","36.4","10.8","66.7","43.4","0.0","79.0","-","**"
"1600000US1772949","Stonington village, Illinois","385","46","0","11","0","11","3","4","0","11","(X)","(X)","0.0","7.5","0.0","7.5","0.8","1.1","0.0","7.5","0","11","0","11","0","11","0","11","0","11","0.0","7.5","-","**","-","**","0.0","100.0","-","**"
"1600000US1773027","Stoy village, Illinois","71","33","0","11","0","11","0","11","0","11","(X)","(X)","0.0","33.0","0.0","33.0","0.0","33.0","0.0","33.0","0","11","0","11","0","11","0","11","0","11","0.0","33.0","-","**","-","**","-","**","-","**"
"1600000US1773040","Strasburg village, Illinois","235","40","0","11","0","11","0","11","0","11","(X)","(X)","0.0","12.0","0.0","12.0","0.0","12.0","0.0","12.0","0","11","0","11","0","11","0","11","0","11","0.0","12.0","-","**","-","**","-","**","-","**"
"1600000US1773131","Strawn village, Illinois","33","10","0","11","0","11","0","11","0","11","(X)","(X)","0.0","49.6","0.0","49.6","0.0","49.6","0.0","49.6","0","11","0","11","0","11","0","11","0","11","0.0","49.6","-","**","-","**","-","**","-","**"
"1600000US1773157","Streamwood village, Illinois","13125","470","3078","255","2027","253","794","190","62","55","(X)","(X)","23.5","2.2","15.4","1.9","6.0","1.5","0.5","0.4","951","200","450","163","282","100","202","116","17","27","7.2","1.6","14.6","5.1","13.9","4.4","25.4","11.8","27.4","38.5"
"1600000US1773170","Streator city, Illinois","5742","234","427","152","109","73","14","22","0","18","(X)","(X)","7.4","2.6","1.9","1.3","0.2","0.4","0.0","0.5","76","52","76","52","0","18","0","18","0","18","1.3","0.9","17.8","10.8","0.0","23.7","0.0","76.1","-","**"
"1600000US1773261","Stronghurst village, Illinois","375","59","3","4","3","4","0","11","0","11","(X)","(X)","0.8","1.2","0.8","1.1","0.0","7.7","0.0","7.7","0","11","0","11","0","11","0","11","0","11","0.0","7.7","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1773287","Sublette village, Illinois","203","31","8","7","3","4","0","11","0","11","(X)","(X)","3.9","3.6","1.5","1.9","0.0","13.7","0.0","13.7","5","6","4","5","1","3","0","11","0","11","2.5","2.8","50.0","47.4","33.3","66.7","-","**","-","**"
"1600000US1773391","Sugar Grove village, Illinois","3371","207","215","116","140","92","44","51","0","16","(X)","(X)","6.4","3.5","4.2","2.7","1.3","1.5","0.0","0.9","60","58","16","27","0","16","44","51","0","16","1.8","1.7","7.4","11.6","0.0","19.2","100.0","43.0","-","**"
"1600000US1773495","Sullivan city, Illinois","1930","134","10","13","17","25","0","11","0","11","(X)","(X)","0.5","0.7","0.9","1.3","0.0","1.5","0.0","1.5","0","11","0","11","0","11","0","11","0","11","0.0","1.5","0.0","90.1","0.0","69.1","-","**","-","**"
"1600000US1773547","Summerfield village, Illinois","140","38","8","10","0","11","0","11","1","4","(X)","(X)","5.7","7.1","0.0","19.2","0.0","19.2","0.7","2.9","0","11","0","11","0","11","0","11","0","11","0.0","19.2","0.0","100.0","-","**","-","**","0.0","100.0"
"1600000US1773638","Summit village, Illinois","3326","215","2004","167","273","86","0","18","53","62","(X)","(X)","60.3","5.1","8.2","2.6","0.0","0.9","1.6","1.9","726","203","565","177","137","71","0","18","24","38","21.8","5.5","28.2","8.1","50.2","21.0","-","**","45.3","54.7"
"1600000US1773703","Sumner city, Illinois","419","101","9","13","42","60","0","11","0","11","(X)","(X)","2.1","3.1","10.0","13.7","0.0","6.9","0.0","6.9","0","11","0","11","0","11","0","11","0","11","0.0","6.9","0.0","95.0","0.0","44.0","-","**","-","**"
"1600000US1773943","Sun River Terrace village, Illinois","159","43","9","8","2","3","0","11","0","11","(X)","(X)","5.7","5.2","1.3","1.7","0.0","17.1","0.0","17.1","0","11","0","11","0","11","0","11","0","11","0.0","17.1","0.0","95.0","0.0","100.0","-","**","-","**"
"1600000US1774119","Swansea village, Illinois","5587","264","125","87","88","61","135","100","80","60","(X)","(X)","2.2","1.6","1.6","1.1","2.4","1.8","1.4","1.1","49","60","39","57","10","16","0","18","0","18","0.9","1.1","31.2","35.5","11.4","15.8","0.0","19.8","0.0","30.3"
"1600000US1774223","Sycamore city, Illinois","6798","240","276","80","163","109","68","43","30","28","(X)","(X)","4.1","1.2","2.4","1.6","1.0","0.6","0.4","0.4","64","56","45","54","0","18","9","13","10","15","0.9","0.8","16.3","17.9","0.0","16.7","13.2","19.4","33.3","45.6"
"1600000US1774275","Symerton village, Illinois","33","13","0","11","0","11","0","11","0","11","(X)","(X)","0.0","49.6","0.0","49.6","0.0","49.6","0.0","49.6","0","11","0","11","0","11","0","11","0","11","0.0","49.6","-","**","-","**","-","**","-","**"
"1600000US1774301","Table Grove village, Illinois","164","38","2","3","0","11","0","11","0","11","(X)","(X)","1.2","1.9","0.0","16.6","0.0","16.6","0.0","16.6","0","11","0","11","0","11","0","11","0","11","0.0","16.6","0.0","100.0","-","**","-","**","-","**"
"1600000US1774379","Tallula village, Illinois","220","44","0","11","6","6","0","11","0","11","(X)","(X)","0.0","12.7","2.7","2.9","0.0","12.7","0.0","12.7","0","11","0","11","0","11","0","11","0","11","0.0","12.7","-","**","0.0","100.0","-","**","-","**"
"1600000US1774444","Tamaroa village, Illinois","290","50","13","15","6","10","0","11","0","11","(X)","(X)","4.5","5.0","2.1","3.4","0.0","9.8","0.0","9.8","9","14","9","14","0","11","0","11","0","11","3.1","4.8","69.2","63.0","0.0","100.0","-","**","-","**"
"1600000US1774457","Tamms village, Illinois","205","50","0","11","0","11","0","11","0","11","(X)","(X)","0.0","13.6","0.0","13.6","0.0","13.6","0.0","13.6","0","11","0","11","0","11","0","11","0","11","0.0","13.6","-","**","-","**","-","**","-","**"
"1600000US1774470","Tampico village, Illinois","299","47","9","8","4","5","0","11","0","11","(X)","(X)","3.0","2.8","1.3","1.6","0.0","9.5","0.0","9.5","2","3","0","11","2","3","0","11","0","11","0.7","1.1","0.0","95.0","50.0","50.0","-","**","-","**"
"1600000US1774561","Taylor Springs village, Illinois","238","75","0","11","2","3","0","11","0","11","(X)","(X)","0.0","11.8","0.8","1.3","0.0","11.8","0.0","11.8","0","11","0","11","0","11","0","11","0","11","0.0","11.8","-","**","0.0","100.0","-","**","-","**"
"1600000US1774574","Taylorville city, Illinois","5112","220","16","25","25","32","65","54","0","18","(X)","(X)","0.3","0.5","0.5","0.6","1.3","1.1","0.0","0.6","26","38","0","18","0","18","26","38","0","18","0.5","0.7","0.0","71.2","0.0","57.0","40.0","53.2","-","**"
"1600000US1774665","Tennessee village, Illinois","51","17","2","3","0","11","0","11","0","11","(X)","(X)","3.9","6.8","0.0","39.9","0.0","39.9","0.0","39.9","0","11","0","11","0","11","0","11","0","11","0.0","39.9","0.0","100.0","-","**","-","**","-","**"
"1600000US1774743","Teutopolis village, Illinois","699","82","4","7","10","11","2","3","0","11","(X)","(X)","0.6","0.9","1.4","1.5","0.3","0.4","0.0","4.2","3","6","0","11","3","6","0","11","0","11","0.4","0.8","0.0","100.0","30.0","44.6","0.0","100.0","-","**"
"1600000US1774847","Thawville village, Illinois","94","24","7","11","0","11","0","11","0","11","(X)","(X)","7.4","10.9","0.0","26.8","0.0","26.8","0.0","26.8","0","11","0","11","0","11","0","11","0","11","0.0","26.8","0.0","100.0","-","**","-","**","-","**"
"1600000US1774860","Thayer village, Illinois","320","63","7","11","0","11","0","11","0","11","(X)","(X)","2.2","3.4","0.0","8.9","0.0","8.9","0.0","8.9","0","11","0","11","0","11","0","11","0","11","0.0","8.9","0.0","100.0","-","**","-","**","-","**"
"1600000US1774873","Thebes village, Illinois","128","38","0","11","0","11","0","11","0","11","(X)","(X)","0.0","20.7","0.0","20.7","0.0","20.7","0.0","20.7","0","11","0","11","0","11","0","11","0","11","0.0","20.7","-","**","-","**","-","**","-","**"
"1600000US1774970","The Galena Territory CDP, Illinois","690","79","7","8","14","11","6","8","4","6","(X)","(X)","1.0","1.2","2.0","1.6","0.9","1.2","0.6","0.8","4","6","4","6","0","11","0","11","0","11","0.6","0.8","57.1","57.1","0.0","76.1","0.0","100.0","0.0","100.0"
"1600000US1775081","Third Lake village, Illinois","408","70","11","10","21","14","0","11","0","11","(X)","(X)","2.7","2.5","5.1","3.4","0.0","7.1","0.0","7.1","0","11","0","11","0","11","0","11","0","11","0.0","7.1","0.0","85.9","0.0","62.2","-","**","-","**"
"1600000US1775107","Thomasboro village, Illinois","455","55","4","6","3","4","0","11","0","11","(X)","(X)","0.9","1.2","0.7","0.9","0.0","6.4","0.0","6.4","0","11","0","11","0","11","0","11","0","11","0.0","6.4","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1775159","Thompsonville village, Illinois","213","37","0","11","2","3","0","11","0","11","(X)","(X)","0.0","13.1","0.9","1.6","0.0","13.1","0.0","13.1","0","11","0","11","0","11","0","11","0","11","0.0","13.1","-","**","0.0","100.0","-","**","-","**"
"1600000US1775172","Thomson village, Illinois","186","33","6","9","4","5","0","11","0","11","(X)","(X)","3.2","4.6","2.2","2.8","0.0","14.9","0.0","14.9","0","11","0","11","0","11","0","11","0","11","0.0","14.9","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1775185","Thornton village, Illinois","1078","119","53","20","50","36","6","8","6","9","(X)","(X)","4.9","1.8","4.6","3.3","0.6","0.8","0.6","0.8","11","12","5","8","6","9","0","11","0","11","1.0","1.1","9.4","13.8","12.0","18.3","0.0","100.0","0.0","100.0"
"1600000US1775263","Tilden village, Illinois","344","57","4","9","0","11","0","11","0","11","(X)","(X)","1.2","2.4","0.0","8.3","0.0","8.3","0.0","8.3","4","9","4","9","0","11","0","11","0","11","1.2","2.4","100.0","100.0","-","**","-","**","-","**"
"1600000US1775276","Tilton village, Illinois","1199","117","22","26","8","15","0","11","0","11","(X)","(X)","1.8","2.3","0.7","1.2","0.0","2.5","0.0","2.5","0","11","0","11","0","11","0","11","0","11","0.0","2.5","0.0","60.7","0.0","100.0","-","**","-","**"
"1600000US1775360","Timberlane village, Illinois","325","70","27","25","17","12","3","5","0","11","(X)","(X)","8.3","6.7","5.2","3.5","0.9","1.5","0.0","8.8","0","11","0","11","0","11","0","11","0","11","0.0","8.8","0.0","54.8","0.0","69.1","0.0","100.0","-","**"
"1600000US1775419","Time village, Illinois","8","7","0","11","0","11","0","11","0","11","(X)","(X)","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0","11","0","11","0","11","0","11","0","11","0.0","100.0","-","**","-","**","-","**","-","**"
"1600000US1775484","Tinley Park village, Illinois","21270","479","1013","190","1304","249","399","118","965","191","(X)","(X)","4.8","0.9","6.1","1.2","1.9","0.5","4.5","0.9","609","198","148","88","180","97","31","38","250","160","2.9","0.9","14.6","8.1","13.8","7.3","7.8","8.7","25.9","14.5"
"1600000US1775549","Tiskilwa village, Illinois","313","46","12","9","2","3","3","5","0","11","(X)","(X)","3.8","2.9","0.6","1.0","1.0","1.7","0.0","9.1","0","11","0","11","0","11","0","11","0","11","0.0","9.1","0.0","82.3","0.0","100.0","0.0","100.0","-","**"
"1600000US1775601","Toledo village, Illinois","533","87","13","20","4","6","0","11","0","11","(X)","(X)","2.4","3.6","0.8","1.0","0.0","5.5","0.0","5.5","0","11","0","11","0","11","0","11","0","11","0.0","5.5","0.0","79.0","0.0","100.0","-","**","-","**"
"1600000US1775614","Tolono village, Illinois","1175","164","24","26","0","11","27","40","0","11","(X)","(X)","2.0","2.2","0.0","2.5","2.3","3.3","0.0","2.5","0","11","0","11","0","11","0","11","0","11","0.0","2.5","0.0","58.2","-","**","0.0","54.8","-","**"
"1600000US1775653","Toluca city, Illinois","566","63","37","19","3","4","2","3","3","5","(X)","(X)","6.5","3.3","0.5","0.8","0.4","0.6","0.5","0.9","8","9","8","9","0","11","0","11","0","11","1.4","1.6","21.6","22.9","0.0","100.0","0.0","100.0","0.0","100.0"
"1600000US1775718","Tonica village, Illinois","329","46","30","21","4","5","0","11","0","11","(X)","(X)","9.1","6.1","1.2","1.6","0.0","8.7","0.0","8.7","11","15","11","15","0","11","0","11","0","11","3.3","4.6","36.7","40.4","0.0","100.0","-","**","-","**"
"1600000US1775757","Topeka village, Illinois","41","18","0","11","0","11","0","11","0","11","(X)","(X)","0.0","44.5","0.0","44.5","0.0","44.5","0.0","44.5","0","11","0","11","0","11","0","11","0","11","0.0","44.5","-","**","-","**","-","**","-","**"
"1600000US1775783","Toulon city, Illinois","486","58","12","17","2","3","5","5","0","11","(X)","(X)","2.5","3.5","0.4","0.6","1.0","1.0","0.0","6.0","0","11","0","11","0","11","0","11","0","11","0.0","6.0","0.0","82.3","0.0","100.0","0.0","100.0","-","**"
"1600000US1775809","Tovey village, Illinois","180","25","4","4","0","11","0","11","2","4","(X)","(X)","2.2","2.5","0.0","15.3","0.0","15.3","1.1","2.1","4","4","4","4","0","11","0","11","0","11","2.2","2.5","100.0","100.0","-","**","-","**","0.0","100.0"
"1600000US1775822","Towanda village, Illinois","187","32","0","11","0","11","0","11","0","11","(X)","(X)","0.0","14.8","0.0","14.8","0.0","14.8","0.0","14.8","0","11","0","11","0","11","0","11","0","11","0.0","14.8","-","**","-","**","-","**","-","**"
"1600000US1775848","Tower Hill village, Illinois","255","63","0","11","3","6","0","11","0","11","(X)","(X)","0.0","11.1","1.2","2.4","0.0","11.1","0.0","11.1","0","11","0","11","0","11","0","11","0","11","0.0","11.1","-","**","0.0","100.0","-","**","-","**"
"1600000US1775874","Tower Lakes village, Illinois","436","49","13","13","36","19","0","11","0","11","(X)","(X)","3.0","3.0","8.3","4.4","0.0","6.6","0.0","6.6","3","5","0","11","3","5","0","11","0","11","0.7","1.2","0.0","79.0","8.3","14.5","-","**","-","**"
"1600000US1775965","Tremont village, Illinois","862","111","7","9","5","8","7","10","5","8","(X)","(X)","0.8","1.0","0.6","0.9","0.8","1.2","0.6","0.9","3","6","3","6","0","11","0","11","0","11","0.3","0.6","42.9","57.1","0.0","100.0","0.0","100.0","0.0","100.0"
"1600000US1775991","Trenton city, Illinois","1100","61","4","7","36","31","4","7","0","11","(X)","(X)","0.4","0.6","3.3","2.8","0.4","0.6","0.0","2.7","0","11","0","11","0","11","0","11","0","11","0.0","2.7","0.0","100.0","0.0","47.5","0.0","100.0","-","**"
"1600000US1776160","Trout Valley village, Illinois","142","31","4","4","10","9","1","2","0","11","(X)","(X)","2.8","3.2","7.0","5.5","0.7","1.4","0.0","18.9","0","11","0","11","0","11","0","11","0","11","0.0","18.9","0.0","100.0","0.0","90.1","0.0","100.0","-","**"
"1600000US1776199","Troy city, Illinois","4051","190","203","114","55","47","35","30","0","18","(X)","(X)","5.0","2.8","1.4","1.2","0.9","0.7","0.0","0.7","23","25","10","17","0","18","13","19","0","18","0.6","0.6","4.9","9.0","0.0","38.4","37.1","44.8","-","**"
"1600000US1776225","Troy Grove village, Illinois","95","31","4","7","0","11","0","11","0","11","(X)","(X)","4.2","7.4","0.0","26.5","0.0","26.5","0.0","26.5","0","11","0","11","0","11","0","11","0","11","0.0","26.5","0.0","100.0","-","**","-","**","-","**"
"1600000US1776407","Tuscola city, Illinois","2057","145","99","59","38","31","7","11","0","11","(X)","(X)","4.8","2.8","1.8","1.5","0.3","0.5","0.0","1.4","24","33","24","33","0","11","0","11","0","11","1.2","1.6","24.2","35.6","0.0","46.2","0.0","100.0","-","**"
"1600000US1776511","Twin Grove CDP, Illinois","579","65","0","11","8","11","0","11","0","11","(X)","(X)","0.0","5.0","1.4","2.0","0.0","5.0","0.0","5.0","0","11","0","11","0","11","0","11","0","11","0.0","5.0","-","**","0.0","100.0","-","**","-","**"
"1600000US1776615","Ullin village, Illinois","164","47","0","11","0","11","0","11","0","11","(X)","(X)","0.0","16.6","0.0","16.6","0.0","16.6","0.0","16.6","0","11","0","11","0","11","0","11","0","11","0.0","16.6","-","**","-","**","-","**","-","**"
"1600000US1776706","Union village, Illinois","213","68","5","6","10","23","2","4","0","11","(X)","(X)","2.3","2.9","4.7","9.6","0.9","1.8","0.0","13.1","3","5","3","5","0","11","0","11","0","11","1.4","2.3","60.0","60.0","0.0","90.1","0.0","100.0","-","**"
"1600000US1776771","Union Hill village, Illinois","22","11","0","11","0","11","0","11","0","11","(X)","(X)","0.0","60.7","0.0","60.7","0.0","60.7","0.0","60.7","0","11","0","11","0","11","0","11","0","11","0.0","60.7","-","**","-","**","-","**","-","**"
"1600000US1776935","University Park village, Illinois","2455","238","111","73","35","34","15","22","36","33","(X)","(X)","4.5","3.0","1.4","1.4","0.6","0.9","1.5","1.4","0","16","0","16","0","16","0","16","0","16","0.0","1.2","0.0","23.4","0.0","48.2","0.0","73.6","0.0","47.5"
"1600000US1777005","Urbana city, Illinois","16742","599","1008","206","1242","257","2618","255","210","96","(X)","(X)","6.0","1.3","7.4","1.5","15.6","1.5","1.3","0.6","1171","217","96","73","225","97","789","167","61","72","7.0","1.3","9.5","6.8","18.1","7.1","30.1","5.9","29.0","28.0"
"1600000US1777044","Ursa village, Illinois","234","43","4","6","0","11","0","11","0","11","(X)","(X)","1.7","2.5","0.0","12.0","0.0","12.0","0.0","12.0","0","11","0","11","0","11","0","11","0","11","0.0","12.0","0.0","100.0","-","**","-","**","-","**"
"1600000US1777148","Valier village, Illinois","269","62","0","11","2","5","0","11","0","11","(X)","(X)","0.0","10.5","0.7","1.8","0.0","10.5","0.0","10.5","0","11","0","11","0","11","0","11","0","11","0.0","10.5","-","**","0.0","100.0","-","**","-","**"
"1600000US1777187","Valley City village, Illinois","4","6","0","11","0","11","0","11","0","11","(X)","(X)","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0","11","0","11","0","11","0","11","0","11","0.0","100.0","-","**","-","**","-","**","-","**"
"1600000US1777265","Valmeyer village, Illinois","466","56","0","11","0","11","0","11","0","11","(X)","(X)","0.0","6.2","0.0","6.2","0.0","6.2","0.0","6.2","0","11","0","11","0","11","0","11","0","11","0.0","6.2","-","**","-","**","-","**","-","**"
"1600000US1777317","Vandalia city, Illinois","2152","136","119","72","18","18","0","16","0","16","(X)","(X)","5.5","3.3","0.8","0.8","0.0","1.4","0.0","1.4","0","16","0","16","0","16","0","16","0","16","0.0","1.4","0.0","22.0","0.0","67.2","-","**","-","**"
"1600000US1777395","Varna village, Illinois","170","34","0","11","0","11","0","11","0","11","(X)","(X)","0.0","16.1","0.0","16.1","0.0","16.1","0.0","16.1","0","11","0","11","0","11","0","11","0","11","0.0","16.1","-","**","-","**","-","**","-","**"
"1600000US1777408","Venedy village, Illinois","61","19","0","11","0","11","4","8","0","11","(X)","(X)","0.0","36.3","0.0","36.3","6.6","12.7","0.0","36.3","0","11","0","11","0","11","0","11","0","11","0.0","36.3","-","**","-","**","0.0","100.0","-","**"
"1600000US1777460","Venetian Village CDP, Illinois","1035","112","64","56","56","53","0","11","0","11","(X)","(X)","6.2","5.4","5.4","5.0","0.0","2.9","0.0","2.9","0","11","0","11","0","11","0","11","0","11","0.0","2.9","0.0","35.3","0.0","38.1","-","**","-","**"
"1600000US1777473","Venice city, Illinois","860","101","40","37","24","23","6","9","0","11","(X)","(X)","4.7","4.2","2.8","2.6","0.7","1.0","0.0","3.4","0","11","0","11","0","11","0","11","0","11","0.0","3.4","0.0","45.1","0.0","58.2","0.0","100.0","-","**"
"1600000US1777525","Vergennes village, Illinois","92","21","2","3","1","3","0","11","0","11","(X)","(X)","2.2","3.3","1.1","2.7","0.0","27.2","0.0","27.2","0","11","0","11","0","11","0","11","0","11","0.0","27.2","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1777551","Vermilion village, Illinois","96","30","0","11","5","10","0","11","0","11","(X)","(X)","0.0","26.3","5.2","9.3","0.0","26.3","0.0","26.3","0","11","0","11","0","11","0","11","0","11","0.0","26.3","-","**","0.0","100.0","-","**","-","**"
"1600000US1777642","Vermont village, Illinois","345","46","6","9","2","3","0","11","0","11","(X)","(X)","1.7","2.5","0.6","0.9","0.0","8.3","0.0","8.3","0","11","0","11","0","11","0","11","0","11","0.0","8.3","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1777681","Vernon village, Illinois","49","21","1","2","1","2","2","3","0","11","(X)","(X)","2.0","4.1","2.0","4.6","4.1","6.3","0.0","40.7","0","11","0","11","0","11","0","11","0","11","0.0","40.7","0.0","100.0","0.0","100.0","0.0","100.0","-","**"
"1600000US1777694","Vernon Hills village, Illinois","9735","240","1019","177","1702","222","1563","240","86","60","(X)","(X)","10.5","1.9","17.5","2.2","16.1","2.4","0.9","0.6","887","236","137","112","465","191","285","129","0","21","9.1","2.4","13.4","10.4","27.3","9.7","18.2","7.1","0.0","28.7"
"1600000US1777707","Verona village, Illinois","91","19","16","12","0","11","0","11","0","11","(X)","(X)","17.6","12.5","0.0","27.5","0.0","27.5","0.0","27.5","0","11","0","11","0","11","0","11","0","11","0.0","27.5","0.0","71.2","-","**","-","**","-","**"
"1600000US1777720","Versailles village, Illinois","235","57","5","5","10","13","0","11","0","11","(X)","(X)","2.1","2.3","4.3","5.4","0.0","12.0","0.0","12.0","3","4","3","4","0","11","0","11","0","11","1.3","1.8","60.0","60.0","0.0","90.1","-","**","-","**"
"1600000US1777811","Victoria village, Illinois","117","26","1","3","4","4","0","11","0","11","(X)","(X)","0.9","3.0","3.4","3.7","0.0","22.4","0.0","22.4","0","11","0","11","0","11","0","11","0","11","0.0","22.4","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1777863","Vienna city, Illinois","694","101","6","8","0","11","0","11","0","11","(X)","(X)","0.9","1.1","0.0","4.2","0.0","4.2","0.0","4.2","0","11","0","11","0","11","0","11","0","11","0.0","4.2","0.0","100.0","-","**","-","**","-","**"
"1600000US1777941","Villa Grove city, Illinois","970","77","5","8","40","29","7","8","0","11","(X)","(X)","0.5","0.9","4.1","3.0","0.7","0.8","0.0","3.0","4","6","0","11","0","11","4","6","0","11","0.4","0.6","0.0","100.0","0.0","45.1","57.1","57.1","-","**"
"1600000US1777993","Villa Park village, Illinois","8115","229","1240","177","701","159","138","56","31","27","(X)","(X)","15.3","2.3","8.6","1.9","1.7","0.7","0.4","0.3","287","99","128","78","142","71","17","20","0","21","3.5","1.2","10.3","6.2","20.3","9.3","12.3","16.5","0.0","51.2"
"1600000US1778123","Viola village, Illinois","380","56","0","11","6","8","0","11","0","11","(X)","(X)","0.0","7.6","1.6","2.3","0.0","7.6","0.0","7.6","0","11","0","11","0","11","0","11","0","11","0.0","7.6","-","**","0.0","100.0","-","**","-","**"
"1600000US1778149","Virden city, Illinois","1440","124","19","25","12","19","0","11","0","11","(X)","(X)","1.3","1.7","0.8","1.3","0.0","2.1","0.0","2.1","0","11","0","11","0","11","0","11","0","11","0.0","2.1","0.0","65.4","0.0","82.3","-","**","-","**"
"1600000US1778175","Virgil village, Illinois","124","27","10","11","2","3","0","11","0","11","(X)","(X)","8.1","8.4","1.6","2.5","0.0","21.3","0.0","21.3","0","11","0","11","0","11","0","11","0","11","0.0","21.3","0.0","90.1","0.0","100.0","-","**","-","**"
